,T, N, M, i
[17, 17, 19, 15, 18, 18, 18, 18, 20, 17, 17, 18, 20, 18, 20, 16, 20, 20, 18, 15, 17, 20, 19, 19, 19, 19, 20, 17, 20, 20, 16, 20, 17, 18, 18, 19, 16, 16, 19, 20, 19, 19, 17, 17, 17, 20, 20, 15, 19, 15, 20, 17, 18, 19, 16, 20, 17, 16, 20, 17, 19, 20, 20, 15, 18, 20, 17, 20, 19, 17], 15, 70, 63
[19, 18, 18, 16, 16, 18, 17, 18, 20, 20, 20, 20, 16, 15, 19, 16, 16, 20, 19, 15, 17, 20, 20, 19, 17, 18, 16, 19, 20, 15, 16, 17, 18, 17, 20, 20, 19, 16, 16, 16, 18, 20, 20, 20, 20, 19, 16, 19, 18, 15, 17, 19, 20, 20, 18, 20, 17, 15, 17, 20, 15, 16, 16, 17, 16, 16, 19, 15, 15, 16], 15, 70, 64
[20, 19, 20, 15, 19, 17, 19, 19, 19, 17, 17, 15, 17, 19, 16, 19, 17, 19, 18, 19, 15, 19, 16, 15, 17, 19, 15, 16, 19, 16, 16, 20, 18, 18, 20, 20, 17, 19, 19, 20, 15, 15, 16, 17, 20, 15, 19, 20, 15, 15, 19, 15, 19, 19, 18, 15, 17, 19, 19, 15, 15, 18, 20, 17, 19, 17, 19, 16, 15, 20], 15, 70, 65
[18, 20, 19, 15, 15, 18, 17, 18, 19, 20, 20, 15, 18, 19, 19, 18, 19, 20, 15, 16, 17, 18, 18, 17, 15, 20, 15, 18, 19, 15, 17, 17, 16, 18, 19, 20, 17, 19, 16, 16, 17, 15, 20, 15, 18, 20, 19, 19, 19, 15, 15, 19, 18, 17, 18, 15, 17, 17, 17, 19, 15, 17, 15, 17, 20, 19, 15, 18, 19, 20], 15, 70, 66
[15, 19, 15, 20, 16, 19, 15, 18, 18, 18, 17, 15, 18, 17, 16, 16, 16, 17, 17, 15, 17, 20, 18, 16, 17, 20, 16, 19, 18, 17, 15, 18, 20, 17, 15, 17, 18, 18, 18, 19, 18, 15, 20, 16, 18, 17, 15, 18, 15, 19, 15, 15, 19, 15, 18, 16, 15, 18, 19, 19, 16, 20, 16, 18, 20, 15, 15, 17, 19, 18], 15, 70, 67
[17, 16, 15, 18, 15, 17, 16, 15, 17, 16, 20, 19, 19, 20, 18, 15, 20, 15, 19, 17, 19, 19, 19, 18, 18, 19, 20, 16, 20, 20, 18, 20, 16, 19, 18, 15, 18, 17, 17, 15, 19, 20, 20, 17, 18, 17, 15, 16, 20, 17, 17, 20, 16, 17, 19, 15, 15, 15, 15, 20, 17, 18, 17, 15, 17, 15, 20, 20, 15, 17], 15, 70, 68
[15, 20, 18, 15, 16, 18, 20, 15, 15, 17, 16, 19, 20, 19, 16, 20, 18, 19, 17, 19, 19, 19, 20, 15, 16, 19, 19, 17, 15, 18, 16, 20, 15, 20, 17, 18, 19, 15, 18, 17, 15, 16, 16, 15, 16, 15, 17, 20, 17, 16, 16, 16, 18, 17, 15, 18, 17, 15, 16, 18, 18, 15, 18, 15, 18, 15, 17, 15, 19, 19], 15, 70, 69
[16, 17, 16, 18, 19, 16, 16, 17, 20, 18, 17, 20, 16, 17, 19, 15, 18, 17, 20, 19, 19, 18, 15, 16, 18, 20, 18, 18, 19, 18, 16, 19, 17, 15, 20, 20, 18, 16, 17, 15, 17, 20, 19, 15, 16, 15, 20, 17, 18, 17, 17, 16, 18, 17, 16, 17, 19, 20, 19, 20, 15, 17, 20, 15, 16, 17, 15, 20, 17, 15], 15, 70, 70
[19, 15, 19, 18, 18, 18, 16, 15, 19, 20, 15, 19, 20, 18, 18, 16, 17, 15, 17, 20, 17, 16, 20, 18, 17, 17, 15, 16, 15, 19, 20, 20, 19, 19, 18, 18, 18, 16, 20, 16, 19, 18, 19, 18, 15, 19, 20, 19, 16, 15, 17, 18, 19, 20, 19, 18, 18, 19, 15, 18, 20, 16, 16, 19, 20, 16, 20, 20, 19, 15], 15, 70, 71
[17, 20, 16, 18, 19, 18, 16, 18, 16, 18, 18, 20, 19, 18, 17, 17, 17, 18, 20, 20, 18, 20, 19, 19, 20, 20, 15, 19, 16, 20, 15, 16, 15, 18, 16, 15, 19, 20, 20, 20, 19, 15, 17, 18, 20, 16, 16, 17, 15, 17, 15, 15, 16, 16, 16, 15, 20, 15, 17, 19, 20, 18, 18, 15, 20, 17, 19, 20, 16, 20], 15, 70, 72
[20, 20, 19, 16, 20, 16, 20, 19, 19, 18, 20, 17, 19, 16, 19, 17, 16, 19, 19, 16, 15, 18, 15, 19, 20, 17, 20, 19, 18, 17, 17, 19, 19, 16, 20, 16, 18, 18, 20, 17, 17, 18, 18, 20, 20, 16, 19, 15, 16, 19, 20, 17, 16, 20, 19, 17, 18, 15, 17, 16, 16, 16, 17, 19, 16, 18, 17, 17, 18, 16], 15, 70, 73
[16, 16, 20, 19, 16, 16, 20, 18, 17, 16, 19, 16, 19, 19, 17, 20, 19, 20, 20, 19, 16, 17, 17, 15, 19, 18, 15, 20, 19, 19, 17, 18, 18, 20, 18, 18, 15, 18, 15, 18, 18, 18, 19, 20, 19, 20, 20, 18, 19, 15, 16, 20, 18, 16, 16, 19, 16, 18, 19, 19, 19, 19, 19, 17, 15, 18, 17, 19, 18, 19], 15, 70, 74
[19, 15, 15, 18, 17, 15, 15, 19, 15, 18, 19, 15, 20, 16, 18, 18, 15, 15, 20, 15, 16, 16, 20, 16, 15, 18, 17, 15, 17, 19, 16, 15, 18, 20, 19, 17, 18, 18, 15, 15, 17, 19, 20, 18, 15, 15, 20, 18, 16, 19, 18, 15, 20, 16, 16, 17, 18, 18, 15, 17, 17, 19, 16, 19, 18, 17, 16, 16, 17, 17], 15, 70, 75
[18, 17, 16, 18, 17, 18, 20, 16, 20, 16, 19, 16, 18, 18, 20, 15, 20, 18, 19, 15, 19, 18, 17, 17, 16, 17, 18, 18, 19, 15, 17, 17, 18, 18, 19, 17, 17, 16, 15, 15, 16, 16, 19, 20, 15, 17, 19, 18, 15, 16, 19, 17, 20, 19, 19, 20, 19, 15, 18, 19, 15, 15, 17, 19, 16, 15, 20, 20, 18, 18], 15, 70, 76
[18, 15, 19, 19, 18, 19, 18, 18, 16, 17, 18, 20, 18, 19, 15, 15, 20, 15, 20, 18, 17, 18, 19, 15, 19, 19, 17, 15, 20, 20, 15, 19, 19, 19, 16, 20, 18, 19, 19, 17, 15, 17, 16, 17, 20, 15, 16, 17, 19, 19, 20, 18, 15, 20, 18, 17, 17, 19, 15, 18, 17, 18, 18, 16, 17, 15, 15, 16, 17, 19], 15, 70, 77
[20, 18, 20, 19, 19, 17, 18, 20, 15, 17, 20, 19, 15, 20, 19, 20, 16, 18, 16, 20, 19, 18, 19, 17, 19, 15, 19, 19, 15, 20, 15, 16, 17, 15, 17, 17, 16, 16, 20, 16, 20, 19, 19, 20, 17, 20, 19, 19, 19, 19, 20, 20, 16, 18, 15, 19, 18, 16, 18, 16, 19, 17, 18, 19, 19, 20, 16, 16, 18, 19], 15, 70, 78
[18, 15, 19, 19, 16, 17, 15, 17, 19, 19, 15, 18, 19, 20, 15, 15, 20, 15, 16, 18, 20, 18, 15, 15, 18, 15, 19, 18, 16, 20, 20, 19, 17, 19, 19, 17, 20, 19, 17, 19, 19, 20, 18, 18, 16, 20, 19, 18, 18, 19, 19, 15, 17, 16, 16, 19, 15, 17, 18, 16, 19, 20, 17, 16, 20, 16, 18, 18, 20, 17], 15, 70, 79
[18, 18, 20, 17, 20, 16, 18, 16, 17, 19, 17, 19, 15, 16, 20, 15, 16, 16, 15, 17, 17, 16, 20, 20, 17, 16, 19, 18, 17, 20, 17, 17, 16, 15, 20, 17, 15, 16, 15, 16, 17, 20, 17, 19, 20, 15, 17, 20, 20, 20, 15, 16, 15, 19, 19, 18, 17, 20, 17, 15, 19, 17, 20, 15, 18, 15, 20, 16, 20, 16], 15, 70, 80
[15, 19, 20, 15, 20, 20, 15, 18, 19, 16, 16, 18, 17, 15, 16, 18, 19, 16, 20, 17, 19, 19, 20, 15, 18, 17, 20, 18, 20, 20, 20, 17, 17, 20, 15, 19, 16, 16, 18, 19, 20, 16, 15, 20, 20, 16, 19, 20, 17, 19, 18, 18, 20, 16, 20, 20, 19, 17, 16, 20, 16, 18, 17, 15, 19, 18, 15, 18, 15, 16], 15, 70, 81
[16, 18, 20, 17, 17, 19, 18, 18, 16, 15, 15, 15, 20, 17, 18, 19, 20, 16, 15, 16, 20, 18, 15, 18, 18, 20, 18, 19, 19, 16, 18, 19, 15, 19, 18, 17, 18, 16, 20, 19, 18, 17, 20, 15, 18, 17, 18, 20, 18, 20, 17, 15, 17, 19, 16, 18, 16, 16, 15, 16, 17, 15, 19, 17, 15, 19, 16, 16, 16, 18], 15, 70, 82
[17, 15, 15, 16, 19, 18, 18, 19, 17, 18, 16, 16, 16, 17, 20, 15, 16, 15, 16, 17, 19, 20, 16, 20, 17, 19, 17, 19, 17, 18, 18, 18, 20, 17, 20, 19, 15, 20, 15, 16, 15, 18, 18, 18, 15, 19, 20, 15, 19, 20, 16, 15, 20, 20, 15, 17, 17, 20, 17, 20, 20, 16, 15, 15, 19, 17, 19, 19, 19, 15], 15, 70, 83
[19, 19, 20, 18, 19, 15, 16, 19, 15, 20, 15, 18, 18, 20, 19, 15, 19, 20, 15, 16, 16, 15, 16, 15, 19, 20, 20, 19, 20, 16, 15, 18, 18, 15, 15, 16, 15, 18, 18, 19, 17, 20, 19, 17, 19, 16, 18, 18, 16, 16, 17, 15, 17, 17, 19, 15, 19, 18, 19, 15, 16, 16, 20, 20, 16, 18, 15, 15, 18, 15], 15, 70, 84
[16, 16, 18, 16, 19, 18, 20, 18, 18, 20, 19, 16, 20, 19, 16, 17, 20, 15, 18, 19, 15, 19, 18, 17, 20, 19, 17, 15, 17, 19, 18, 20, 16, 15, 17, 20, 19, 19, 20, 15, 18, 16, 19, 17, 18, 20, 18, 19, 20, 19, 20, 15, 17, 18, 20, 18, 17, 17, 15, 18, 16, 19, 16, 18, 18, 19, 19, 20, 18, 19], 15, 70, 85
[15, 20, 16, 16, 17, 17, 18, 20, 19, 17, 16, 16, 20, 19, 18, 18, 19, 16, 20, 18, 19, 17, 18, 15, 16, 18, 15, 18, 17, 16, 20, 19, 15, 18, 20, 20, 17, 15, 15, 16, 20, 16, 20, 16, 19, 17, 19, 20, 15, 18, 19, 18, 16, 16, 20, 20, 16, 19, 18, 17, 15, 15, 17, 18, 15, 19, 20, 15, 17, 19], 15, 70, 86
[19, 16, 18, 20, 17, 17, 16, 20, 16, 15, 16, 19, 20, 16, 18, 16, 18, 17, 18, 17, 19, 20, 19, 16, 18, 20, 16, 17, 20, 17, 19, 15, 20, 15, 15, 20, 18, 18, 19, 18, 16, 20, 16, 18, 18, 19, 17, 15, 20, 19, 20, 19, 15, 17, 20, 17, 17, 15, 19, 18, 19, 16, 17, 17, 20, 20, 20, 17, 19, 15], 15, 70, 87
[20, 16, 19, 17, 15, 15, 20, 19, 17, 18, 20, 16, 15, 20, 15, 18, 17, 18, 17, 20, 20, 15, 17, 17, 18, 16, 19, 18, 17, 16, 18, 18, 17, 19, 17, 18, 18, 18, 19, 17, 17, 19, 19, 19, 17, 17, 18, 17, 20, 20, 19, 19, 18, 16, 16, 15, 17, 15, 19, 17, 19, 18, 20, 18, 15, 20, 17, 20, 19, 15], 15, 70, 88
[16, 17, 19, 15, 20, 17, 16, 18, 19, 19, 17, 20, 16, 16, 15, 15, 16, 15, 15, 16, 20, 19, 18, 15, 17, 18, 20, 18, 20, 17, 20, 15, 20, 18, 19, 15, 15, 16, 17, 17, 15, 20, 15, 19, 18, 15, 19, 17, 20, 20, 15, 17, 16, 15, 18, 19, 20, 16, 17, 19, 16, 15, 19, 19, 19, 18, 16, 15, 18, 20], 15, 70, 89
[17, 20, 19, 16, 15, 15, 18, 19, 19, 15, 15, 18, 16, 19, 16, 17, 18, 15, 20, 16, 20, 18, 16, 16, 18, 20, 17, 18, 15, 16, 15, 18, 17, 17, 18, 20, 19, 19, 16, 20, 20, 18, 16, 17, 16, 16, 19, 17, 18, 17, 20, 16, 17, 20, 19, 18, 17, 20, 16, 19, 19, 18, 18, 20, 18, 19, 16, 19, 18, 17], 15, 70, 90
[20, 16, 18, 15, 17, 17, 20, 20, 17, 20, 15, 17, 19, 15, 16, 17, 19, 17, 17, 18, 19, 19, 17, 16, 18, 16, 19, 17, 18, 16, 20, 19, 20, 17, 20, 20, 17, 15, 15, 18, 18, 16, 15, 16, 17, 16, 18, 15, 17, 17, 19, 19, 16, 19, 20, 15, 16, 18, 17, 17, 18, 15, 20, 17, 16, 16, 16, 16, 19, 18], 15, 70, 91
[15, 20, 20, 19, 16, 19, 15, 19, 18, 15, 15, 15, 20, 15, 16, 20, 16, 18, 16, 18, 16, 19, 17, 15, 18, 20, 19, 17, 16, 20, 17, 18, 20, 16, 16, 16, 19, 15, 16, 18, 16, 17, 19, 16, 17, 15, 20, 19, 20, 19, 19, 15, 19, 17, 15, 17, 20, 20, 15, 18, 20, 16, 17, 17, 18, 17, 17, 16, 18, 18], 15, 70, 92
[17, 19, 18, 16, 16, 18, 15, 20, 20, 20, 15, 15, 19, 15, 18, 17, 20, 20, 19, 17, 19, 17, 16, 18, 19, 16, 17, 20, 15, 15, 16, 17, 19, 15, 20, 20, 17, 17, 16, 18, 16, 18, 17, 17, 19, 18, 18, 20, 18, 17, 19, 19, 20, 20, 15, 19, 15, 19, 18, 17, 16, 16, 15, 16, 17, 20, 15, 16, 20, 15], 15, 70, 93
[18, 17, 17, 18, 20, 16, 15, 17, 17, 15, 17, 18, 19, 16, 19, 16, 17, 17, 15, 16, 15, 19, 16, 17, 18, 19, 17, 19, 19, 19, 17, 19, 19, 18, 18, 18, 17, 17, 15, 20, 18, 15, 15, 18, 18, 19, 17, 20, 15, 20, 18, 20, 20, 17, 17, 17, 15, 16, 18, 17, 18, 17, 20, 16, 18, 20, 20, 19, 15, 17], 15, 70, 94
[15, 16, 15, 16, 17, 17, 15, 18, 20, 17, 15, 15, 15, 19, 19, 16, 17, 18, 15, 17, 15, 16, 16, 16, 19, 17, 15, 15, 20, 15, 15, 15, 16, 15, 16, 20, 17, 15, 17, 19, 17, 20, 19, 20, 17, 17, 19, 19, 20, 16, 19, 17, 20, 19, 19, 18, 18, 16, 20, 18, 16, 15, 19, 18, 16, 20, 20, 19, 15, 18], 15, 70, 95
[19, 20, 15, 18, 19, 17, 15, 19, 18, 19, 17, 18, 18, 18, 19, 17, 17, 16, 19, 20, 20, 18, 16, 19, 19, 17, 15, 17, 19, 17, 16, 19, 17, 15, 20, 19, 18, 19, 18, 20, 20, 19, 16, 16, 15, 18, 15, 18, 17, 15, 15, 15, 18, 17, 20, 19, 20, 18, 15, 18, 19, 18, 17, 16, 15, 19, 17, 20, 18, 17], 15, 70, 96
[18, 18, 20, 15, 17, 19, 15, 15, 16, 16, 16, 18, 18, 16, 16, 15, 19, 18, 15, 15, 15, 20, 18, 17, 18, 19, 17, 15, 20, 20, 15, 18, 18, 18, 16, 18, 15, 20, 16, 18, 17, 19, 16, 16, 17, 20, 18, 20, 16, 17, 15, 16, 15, 20, 16, 17, 15, 18, 16, 18, 16, 15, 19, 17, 18, 16, 15, 17, 18, 19], 15, 70, 97
[15, 17, 18, 18, 17, 18, 16, 15, 16, 19, 15, 18, 20, 20, 17, 20, 20, 16, 19, 15, 20, 15, 16, 19, 17, 18, 19, 19, 17, 15, 16, 20, 19, 16, 16, 19, 16, 17, 16, 18, 16, 19, 19, 19, 18, 15, 16, 17, 18, 15, 17, 19, 19, 16, 19, 15, 15, 15, 17, 19, 19, 19, 19, 15, 16, 19, 16, 15, 20, 15], 15, 70, 98
[17, 18, 18, 19, 18, 16, 16, 18, 19, 17, 17, 20, 17, 18, 17, 16, 16, 16, 18, 19, 20, 18, 20, 20, 18, 20, 19, 15, 16, 16, 15, 19, 19, 17, 15, 18, 19, 15, 16, 19, 18, 17, 17, 15, 17, 17, 16, 15, 15, 20, 17, 18, 20, 18, 16, 17, 19, 16, 16, 20, 15, 17, 17, 19, 16, 18, 19, 20, 18, 17], 15, 70, 99
[18, 20, 18, 19, 18, 19, 15, 16, 15, 16, 20, 20, 19, 20, 16, 18, 19, 16, 17, 20, 17, 18, 18, 20, 15, 18, 15, 15, 17, 17, 19, 18, 15, 17, 16, 15, 15, 17, 18, 19, 15, 18, 19, 19, 19, 15, 20, 15, 18, 15, 20, 16, 15, 17, 18, 18, 20, 20, 18, 16, 15, 17, 15, 16, 15, 16, 17, 17, 15, 18], 15, 70, 100
