,T, N, M, i
[18, 17, 15, 19, 17, 17, 18, 19, 18, 17, 15, 18, 18, 15, 20, 18, 20, 20, 15, 15, 19, 20, 18, 16, 20, 16, 18, 18, 15, 18, 20, 17, 15, 15, 16, 15, 16, 16, 16, 18, 19, 15, 18, 19, 15, 18, 18, 17, 19, 19, 16, 16, 20, 20, 20, 16, 15, 20, 16, 20, 16, 15, 20, 19, 20, 20, 15, 15, 19, 20, 17, 18, 15, 18, 18, 19, 17, 18, 19, 20, 15, 17, 19, 20, 19, 19, 18, 16, 19, 16, 16, 17, 19, 19, 15, 19, 17, 18, 17, 18], 10, 100, 45
[15, 16, 18, 20, 15, 15, 16, 18, 15, 17, 17, 15, 18, 17, 17, 20, 17, 16, 18, 18, 19, 18, 15, 18, 19, 18, 17, 20, 16, 17, 18, 15, 20, 16, 20, 18, 16, 16, 15, 16, 19, 16, 20, 18, 18, 20, 18, 17, 19, 18, 17, 18, 16, 16, 18, 15, 15, 20, 19, 15, 19, 15, 15, 16, 20, 16, 20, 17, 19, 15, 15, 18, 19, 15, 16, 18, 19, 17, 15, 18, 15, 19, 17, 20, 16, 15, 18, 15, 18, 19, 17, 18, 19, 18, 18, 18, 17, 19, 16, 16], 10, 100, 46
[16, 19, 15, 19, 15, 18, 16, 20, 18, 18, 16, 15, 19, 20, 19, 20, 18, 16, 19, 20, 18, 17, 17, 15, 17, 15, 20, 20, 17, 19, 18, 19, 15, 20, 19, 16, 19, 17, 20, 17, 16, 20, 19, 18, 18, 18, 15, 15, 20, 15, 15, 15, 20, 15, 16, 18, 19, 15, 16, 20, 16, 19, 17, 16, 17, 15, 18, 19, 16, 16, 17, 19, 19, 18, 15, 20, 15, 15, 16, 18, 15, 19, 19, 15, 20, 18, 17, 19, 16, 16, 17, 20, 16, 16, 19, 20, 16, 15, 16, 16], 10, 100, 47
[19, 19, 16, 17, 17, 18, 20, 17, 19, 20, 19, 16, 19, 17, 17, 19, 16, 19, 15, 17, 18, 16, 18, 19, 20, 15, 19, 17, 20, 15, 15, 18, 18, 15, 18, 18, 17, 16, 20, 18, 16, 20, 15, 19, 20, 16, 17, 16, 16, 20, 19, 16, 15, 19, 19, 17, 15, 16, 19, 16, 15, 16, 17, 20, 15, 18, 17, 18, 18, 20, 16, 15, 17, 19, 18, 19, 15, 15, 19, 20, 18, 15, 15, 17, 18, 19, 19, 20, 16, 19, 17, 17, 16, 20, 20, 18, 15, 15, 17, 18], 10, 100, 48
[18, 18, 18, 17, 19, 15, 19, 19, 16, 20, 16, 15, 17, 20, 15, 15, 17, 18, 15, 17, 18, 17, 16, 18, 18, 19, 18, 20, 19, 15, 16, 20, 16, 19, 18, 20, 19, 20, 16, 17, 16, 18, 17, 19, 15, 19, 20, 18, 18, 17, 16, 16, 20, 15, 19, 19, 18, 20, 19, 19, 20, 17, 16, 20, 15, 18, 20, 19, 19, 17, 17, 18, 20, 20, 15, 17, 19, 15, 16, 20, 20, 18, 20, 17, 18, 19, 16, 16, 17, 17, 17, 17, 18, 17, 19, 19, 15, 17, 16, 16], 10, 100, 49
[20, 19, 19, 19, 15, 20, 20, 18, 16, 19, 16, 16, 15, 19, 18, 15, 16, 16, 17, 16, 16, 17, 15, 17, 15, 15, 19, 15, 17, 17, 16, 15, 20, 20, 20, 18, 17, 19, 19, 19, 19, 15, 18, 16, 18, 20, 20, 15, 16, 20, 18, 15, 17, 16, 15, 16, 19, 19, 17, 15, 15, 15, 16, 18, 17, 15, 16, 15, 15, 19, 15, 18, 20, 19, 18, 20, 16, 15, 16, 18, 18, 16, 19, 17, 15, 16, 20, 20, 20, 19, 15, 20, 20, 18, 20, 20, 17, 16, 19, 17], 10, 100, 50
[18, 18, 20, 16, 18, 16, 15, 19, 19, 15, 20, 16, 18, 20, 18, 18, 17, 15, 20, 16, 17, 15, 17, 15, 19, 19, 17, 18, 16, 16, 20, 18, 18, 19, 15, 18, 19, 17, 19, 17, 20, 16, 19, 15, 18, 19, 20, 19, 16, 16, 15, 19, 17, 20, 15, 16, 16, 19, 20, 20, 20, 16, 15, 16, 19, 18, 20, 16, 19, 16, 19, 16, 16, 15, 20, 18, 15, 19, 17, 16, 17, 18, 16, 18, 15, 16, 15, 17, 17, 20, 20, 18, 18, 18, 17, 17, 20, 17, 18, 16], 10, 100, 51
[18, 20, 20, 17, 16, 20, 20, 18, 17, 17, 20, 20, 17, 15, 16, 15, 18, 15, 15, 15, 20, 18, 20, 20, 18, 16, 16, 16, 15, 19, 19, 16, 20, 20, 16, 19, 18, 18, 20, 15, 19, 18, 20, 18, 19, 18, 20, 19, 18, 20, 20, 15, 18, 19, 15, 18, 15, 19, 17, 19, 16, 16, 19, 15, 15, 19, 17, 20, 15, 17, 16, 18, 18, 19, 19, 18, 15, 15, 20, 17, 15, 17, 20, 17, 17, 16, 15, 16, 18, 16, 20, 17, 19, 15, 18, 16, 19, 17, 19, 17], 10, 100, 52
[16, 16, 20, 20, 17, 17, 18, 15, 16, 19, 17, 20, 19, 16, 19, 19, 17, 19, 16, 16, 16, 18, 18, 16, 20, 18, 20, 18, 19, 20, 20, 16, 20, 20, 19, 19, 17, 16, 19, 20, 16, 18, 16, 20, 16, 18, 18, 17, 18, 16, 20, 20, 18, 17, 19, 19, 17, 16, 20, 15, 17, 15, 16, 17, 19, 15, 17, 15, 18, 19, 20, 18, 19, 17, 15, 17, 15, 18, 20, 20, 19, 17, 18, 18, 16, 20, 19, 18, 20, 15, 16, 17, 18, 16, 16, 18, 20, 15, 18, 15], 10, 100, 53
[20, 16, 20, 16, 20, 19, 18, 15, 19, 15, 15, 15, 16, 20, 16, 15, 20, 15, 19, 20, 16, 19, 19, 19, 19, 16, 18, 19, 16, 18, 19, 20, 15, 20, 15, 15, 15, 16, 16, 19, 16, 17, 15, 16, 15, 15, 18, 19, 18, 16, 19, 19, 16, 16, 18, 17, 17, 19, 16, 17, 18, 18, 19, 19, 19, 17, 17, 18, 18, 16, 19, 16, 20, 16, 18, 16, 17, 17, 16, 16, 15, 17, 18, 19, 20, 18, 16, 20, 20, 20, 16, 16, 15, 15, 15, 17, 20, 20, 18, 15], 10, 100, 54
[18, 15, 20, 17, 18, 18, 18, 15, 19, 20, 16, 18, 18, 15, 16, 20, 17, 19, 19, 20, 16, 17, 15, 18, 20, 20, 20, 18, 18, 18, 19, 19, 17, 16, 15, 16, 20, 18, 16, 19, 20, 19, 20, 19, 17, 17, 20, 20, 17, 16, 18, 16, 18, 20, 15, 17, 18, 15, 16, 15, 16, 16, 18, 19, 20, 16, 16, 16, 18, 16, 19, 20, 16, 17, 19, 15, 15, 18, 16, 16, 18, 20, 20, 17, 15, 15, 20, 18, 17, 17, 15, 17, 17, 19, 18, 16, 19, 17, 15, 18], 10, 100, 55
[19, 18, 17, 17, 20, 17, 17, 15, 16, 18, 17, 15, 19, 16, 20, 15, 15, 17, 16, 16, 18, 20, 19, 18, 17, 17, 15, 20, 16, 19, 18, 20, 20, 18, 18, 19, 16, 20, 15, 18, 16, 19, 20, 16, 20, 16, 15, 20, 17, 17, 15, 15, 15, 20, 18, 17, 20, 18, 17, 20, 19, 20, 19, 15, 18, 16, 20, 18, 19, 20, 19, 17, 19, 16, 15, 17, 15, 17, 19, 20, 15, 15, 19, 16, 18, 20, 18, 15, 19, 19, 16, 20, 17, 15, 15, 17, 20, 17, 18, 16], 10, 100, 56
[15, 17, 16, 19, 19, 16, 17, 16, 18, 20, 16, 19, 16, 16, 16, 16, 19, 17, 19, 17, 19, 16, 18, 15, 19, 15, 16, 20, 18, 16, 20, 18, 19, 17, 19, 19, 16, 19, 19, 19, 17, 20, 17, 17, 20, 20, 16, 15, 16, 17, 18, 18, 15, 16, 17, 16, 16, 15, 18, 19, 17, 20, 17, 17, 19, 15, 19, 18, 16, 15, 20, 20, 18, 15, 20, 18, 15, 15, 15, 19, 16, 17, 17, 16, 15, 18, 16, 19, 17, 18, 20, 18, 17, 16, 16, 19, 17, 16, 16, 19], 10, 100, 57
[15, 18, 17, 19, 20, 19, 16, 19, 19, 15, 18, 18, 15, 18, 17, 15, 20, 18, 17, 19, 17, 19, 19, 15, 17, 20, 18, 17, 20, 17, 17, 15, 16, 17, 17, 19, 17, 20, 15, 19, 18, 15, 18, 16, 20, 15, 15, 18, 18, 19, 15, 20, 17, 16, 16, 20, 19, 18, 17, 17, 19, 15, 19, 17, 16, 17, 18, 20, 18, 18, 17, 15, 20, 15, 20, 20, 16, 15, 17, 16, 20, 16, 15, 18, 17, 15, 16, 18, 20, 18, 20, 18, 17, 18, 15, 20, 20, 15, 15, 19], 10, 100, 58
[15, 20, 17, 15, 16, 19, 18, 15, 16, 19, 18, 15, 16, 19, 15, 19, 19, 17, 18, 18, 17, 20, 15, 15, 18, 20, 18, 18, 19, 18, 15, 18, 17, 16, 18, 17, 18, 20, 20, 19, 17, 20, 18, 18, 18, 17, 18, 16, 19, 16, 19, 20, 18, 18, 20, 19, 16, 16, 16, 20, 15, 19, 17, 18, 17, 16, 18, 19, 17, 16, 15, 18, 16, 19, 20, 18, 19, 20, 18, 15, 19, 18, 17, 15, 18, 19, 16, 20, 16, 20, 16, 19, 15, 17, 17, 16, 18, 20, 18, 17], 10, 100, 59
[18, 17, 16, 18, 17, 18, 19, 15, 19, 16, 18, 19, 15, 18, 15, 18, 18, 16, 19, 17, 19, 15, 19, 19, 16, 17, 18, 15, 19, 16, 18, 20, 16, 16, 17, 15, 20, 15, 18, 19, 17, 19, 18, 20, 19, 19, 18, 20, 15, 19, 20, 16, 15, 15, 19, 18, 19, 18, 16, 15, 18, 15, 20, 16, 18, 20, 20, 16, 19, 20, 16, 15, 17, 16, 17, 15, 20, 16, 18, 19, 20, 17, 20, 19, 18, 17, 20, 15, 18, 15, 18, 19, 18, 20, 17, 16, 18, 17, 18, 15], 10, 100, 60
[16, 20, 15, 19, 17, 20, 15, 18, 18, 16, 19, 18, 17, 17, 19, 15, 18, 15, 16, 16, 20, 15, 16, 18, 20, 17, 15, 17, 17, 20, 18, 18, 15, 16, 17, 20, 16, 15, 16, 20, 20, 15, 20, 19, 18, 15, 20, 19, 16, 16, 16, 17, 20, 19, 17, 19, 18, 15, 18, 16, 15, 20, 19, 15, 15, 17, 18, 19, 19, 15, 16, 17, 19, 15, 20, 16, 16, 19, 16, 18, 18, 16, 18, 16, 19, 15, 16, 17, 17, 15, 19, 16, 19, 18, 20, 17, 16, 20, 19, 19], 10, 100, 61
[15, 15, 18, 18, 20, 19, 15, 19, 15, 16, 19, 17, 16, 20, 16, 20, 15, 16, 20, 17, 15, 16, 16, 19, 17, 17, 16, 17, 15, 20, 19, 19, 18, 18, 17, 16, 20, 15, 20, 18, 18, 16, 19, 16, 15, 20, 16, 17, 15, 17, 19, 19, 15, 16, 16, 17, 20, 17, 20, 20, 16, 20, 19, 19, 19, 20, 20, 20, 19, 19, 20, 19, 15, 20, 18, 15, 18, 20, 16, 18, 17, 16, 18, 15, 19, 18, 19, 16, 16, 20, 15, 17, 18, 19, 20, 15, 16, 17, 15, 16], 10, 100, 62
[15, 15, 19, 19, 16, 15, 17, 15, 19, 16, 15, 18, 15, 15, 17, 20, 18, 15, 20, 20, 19, 18, 20, 15, 20, 19, 18, 17, 20, 20, 19, 19, 19, 20, 15, 20, 20, 16, 18, 17, 18, 19, 15, 16, 17, 19, 15, 17, 18, 20, 19, 18, 16, 20, 15, 15, 17, 19, 18, 19, 17, 19, 18, 20, 18, 19, 16, 17, 19, 19, 17, 17, 19, 17, 18, 17, 19, 15, 16, 19, 19, 18, 17, 20, 20, 15, 20, 15, 20, 17, 20, 16, 17, 18, 18, 19, 16, 17, 16, 20], 10, 100, 63
[16, 15, 20, 19, 17, 17, 20, 20, 18, 20, 20, 15, 16, 20, 17, 16, 20, 18, 17, 18, 17, 18, 15, 19, 16, 16, 17, 20, 17, 17, 15, 16, 15, 20, 15, 18, 17, 16, 19, 18, 18, 18, 16, 18, 16, 19, 19, 20, 16, 15, 19, 17, 15, 20, 16, 15, 15, 17, 17, 15, 15, 15, 15, 19, 17, 15, 19, 18, 16, 15, 18, 15, 20, 16, 15, 17, 20, 15, 20, 15, 20, 17, 18, 18, 16, 18, 15, 20, 19, 18, 15, 20, 18, 18, 19, 20, 16, 16, 15, 19], 10, 100, 64
[15, 19, 20, 18, 18, 20, 17, 15, 15, 17, 17, 16, 19, 19, 19, 15, 16, 17, 16, 17, 17, 20, 17, 19, 18, 18, 15, 17, 16, 18, 20, 15, 19, 18, 19, 18, 17, 17, 15, 18, 15, 15, 19, 15, 17, 20, 17, 18, 19, 17, 16, 15, 20, 15, 17, 20, 18, 17, 19, 20, 17, 20, 16, 17, 19, 16, 16, 20, 20, 20, 16, 19, 17, 20, 15, 17, 19, 19, 18, 16, 17, 16, 15, 15, 16, 18, 20, 17, 16, 17, 19, 19, 15, 18, 15, 17, 17, 17, 19, 18], 10, 100, 65
[16, 16, 16, 17, 16, 18, 15, 18, 20, 16, 18, 16, 17, 19, 19, 19, 18, 15, 20, 19, 19, 15, 16, 20, 18, 17, 15, 17, 16, 17, 15, 19, 17, 17, 15, 15, 16, 20, 19, 16, 18, 20, 18, 16, 18, 19, 20, 17, 16, 15, 18, 16, 17, 16, 16, 18, 17, 18, 16, 20, 18, 16, 17, 18, 20, 16, 15, 19, 16, 15, 16, 19, 15, 15, 17, 16, 19, 18, 20, 15, 19, 20, 15, 19, 16, 16, 16, 17, 18, 16, 17, 15, 19, 16, 17, 17, 20, 19, 17, 19], 10, 100, 66
[15, 20, 20, 16, 15, 15, 20, 19, 17, 19, 17, 18, 16, 18, 17, 16, 19, 19, 15, 19, 19, 16, 18, 20, 17, 17, 15, 20, 20, 15, 17, 15, 18, 17, 15, 19, 17, 17, 15, 19, 19, 15, 20, 16, 16, 15, 20, 19, 20, 16, 16, 19, 17, 18, 20, 18, 17, 16, 15, 18, 20, 18, 19, 17, 20, 18, 15, 17, 15, 17, 18, 16, 17, 15, 19, 15, 16, 15, 18, 19, 15, 17, 18, 20, 16, 16, 18, 20, 18, 16, 19, 18, 16, 15, 17, 17, 16, 16, 19, 20], 10, 100, 67
[17, 20, 16, 17, 19, 19, 16, 15, 16, 19, 19, 18, 20, 19, 16, 20, 20, 19, 20, 15, 17, 17, 19, 15, 18, 17, 19, 16, 15, 19, 16, 16, 19, 18, 20, 20, 19, 17, 18, 17, 15, 20, 17, 18, 17, 15, 19, 15, 17, 18, 20, 16, 20, 20, 16, 15, 16, 17, 17, 20, 20, 19, 17, 16, 20, 18, 20, 19, 17, 17, 17, 15, 20, 18, 16, 19, 17, 15, 20, 19, 18, 16, 17, 16, 20, 20, 17, 17, 16, 17, 18, 19, 15, 16, 20, 20, 16, 20, 19, 19], 10, 100, 68
[18, 18, 17, 18, 17, 16, 15, 17, 15, 15, 19, 19, 19, 20, 16, 17, 17, 17, 18, 18, 16, 16, 18, 15, 17, 15, 18, 17, 17, 19, 20, 18, 18, 18, 16, 16, 18, 15, 19, 20, 16, 16, 20, 18, 17, 18, 18, 15, 18, 18, 20, 15, 20, 18, 16, 15, 17, 17, 18, 16, 18, 20, 17, 17, 15, 16, 18, 17, 19, 17, 16, 18, 15, 17, 17, 17, 20, 16, 20, 17, 18, 18, 19, 16, 15, 16, 18, 15, 17, 20, 16, 17, 19, 15, 17, 20, 16, 16, 15, 17], 10, 100, 69
[16, 16, 16, 18, 19, 19, 15, 16, 15, 16, 16, 16, 18, 15, 18, 16, 16, 20, 19, 20, 15, 20, 15, 19, 18, 16, 20, 20, 18, 18, 16, 19, 15, 20, 17, 18, 20, 18, 15, 20, 15, 15, 16, 20, 19, 17, 18, 16, 17, 20, 18, 17, 17, 20, 19, 17, 17, 19, 15, 15, 18, 16, 18, 19, 17, 16, 19, 17, 20, 15, 20, 20, 15, 20, 18, 20, 15, 15, 16, 16, 15, 16, 20, 17, 15, 15, 16, 18, 16, 15, 20, 20, 17, 20, 16, 15, 20, 15, 16, 16], 10, 100, 70
[18, 18, 20, 18, 17, 16, 16, 19, 16, 16, 16, 19, 16, 15, 20, 16, 15, 16, 19, 17, 18, 15, 17, 18, 17, 19, 19, 16, 18, 20, 17, 20, 20, 16, 20, 17, 16, 17, 18, 18, 15, 17, 18, 18, 16, 17, 19, 20, 17, 20, 20, 18, 19, 15, 17, 16, 19, 15, 17, 16, 16, 17, 17, 20, 17, 18, 16, 17, 20, 17, 19, 19, 20, 17, 18, 16, 16, 18, 15, 17, 20, 18, 17, 16, 15, 16, 18, 17, 15, 15, 16, 19, 19, 17, 16, 15, 19, 16, 20, 19], 10, 100, 71
[17, 20, 17, 15, 17, 18, 17, 15, 16, 18, 18, 20, 15, 20, 19, 15, 16, 15, 20, 18, 17, 16, 20, 19, 19, 17, 15, 16, 15, 17, 18, 15, 17, 16, 20, 16, 18, 18, 18, 19, 15, 20, 16, 20, 17, 18, 15, 16, 17, 19, 16, 20, 15, 19, 19, 15, 16, 16, 19, 19, 18, 19, 18, 16, 19, 18, 16, 16, 18, 18, 19, 18, 15, 20, 18, 17, 16, 19, 20, 17, 20, 15, 18, 20, 20, 20, 18, 16, 16, 20, 19, 17, 18, 15, 18, 17, 15, 17, 17, 20], 10, 100, 72
[16, 20, 15, 17, 17, 16, 18, 16, 19, 20, 20, 18, 19, 17, 19, 19, 16, 17, 18, 16, 17, 18, 15, 19, 16, 18, 16, 18, 15, 19, 20, 16, 20, 15, 19, 16, 16, 18, 18, 17, 17, 17, 16, 18, 18, 17, 18, 15, 19, 18, 16, 20, 17, 20, 15, 15, 19, 15, 15, 15, 19, 15, 20, 20, 19, 16, 16, 17, 16, 19, 16, 15, 17, 15, 17, 15, 15, 15, 19, 16, 15, 16, 18, 18, 15, 15, 20, 17, 19, 16, 17, 18, 18, 19, 15, 20, 18, 18, 16, 18], 10, 100, 73
[16, 20, 20, 19, 18, 18, 15, 17, 15, 16, 17, 18, 17, 18, 17, 15, 18, 15, 17, 15, 17, 18, 19, 15, 15, 15, 18, 16, 16, 18, 19, 20, 18, 18, 17, 15, 20, 20, 16, 19, 17, 17, 17, 16, 18, 20, 18, 18, 20, 20, 15, 17, 18, 15, 16, 18, 20, 20, 16, 18, 17, 17, 20, 17, 18, 18, 20, 18, 18, 16, 19, 16, 20, 18, 16, 20, 16, 20, 19, 15, 16, 20, 20, 18, 20, 19, 17, 16, 16, 15, 20, 17, 17, 18, 18, 18, 17, 17, 15, 17], 10, 100, 74
[18, 17, 18, 18, 19, 20, 15, 19, 18, 15, 16, 15, 16, 16, 18, 17, 16, 18, 20, 16, 18, 19, 20, 15, 15, 15, 18, 15, 15, 16, 19, 16, 15, 16, 19, 20, 16, 19, 15, 17, 18, 20, 19, 16, 17, 18, 20, 19, 15, 15, 18, 19, 15, 20, 18, 15, 16, 17, 20, 18, 19, 17, 15, 16, 15, 19, 18, 16, 16, 19, 20, 19, 19, 17, 19, 17, 16, 20, 17, 20, 20, 15, 20, 15, 17, 19, 15, 18, 16, 20, 16, 19, 16, 20, 18, 16, 17, 19, 19, 19], 10, 100, 75
[16, 18, 18, 18, 16, 16, 20, 15, 18, 18, 17, 20, 18, 16, 17, 19, 17, 20, 17, 15, 16, 17, 17, 15, 19, 18, 16, 17, 15, 18, 16, 19, 15, 15, 15, 19, 18, 16, 20, 16, 18, 15, 19, 18, 17, 15, 19, 16, 15, 16, 16, 15, 20, 16, 19, 19, 15, 17, 17, 20, 17, 18, 20, 18, 16, 20, 16, 15, 19, 18, 20, 18, 15, 16, 16, 17, 19, 20, 20, 20, 15, 17, 18, 19, 20, 17, 20, 19, 15, 18, 15, 18, 20, 18, 17, 17, 17, 16, 17, 17], 10, 100, 76
[20, 17, 17, 18, 18, 19, 15, 17, 17, 18, 20, 17, 17, 15, 18, 15, 19, 17, 17, 18, 19, 16, 19, 17, 15, 15, 15, 19, 18, 15, 17, 17, 20, 20, 18, 15, 20, 15, 18, 17, 20, 18, 18, 15, 18, 17, 15, 18, 19, 19, 16, 16, 19, 15, 19, 18, 17, 15, 15, 19, 18, 15, 16, 18, 16, 19, 18, 16, 17, 17, 17, 18, 17, 17, 15, 20, 15, 16, 17, 16, 20, 15, 19, 15, 20, 17, 18, 18, 15, 16, 18, 19, 17, 18, 19, 18, 17, 19, 17, 19], 10, 100, 77
[18, 18, 18, 20, 19, 20, 19, 16, 17, 19, 15, 18, 18, 20, 15, 15, 16, 18, 20, 16, 18, 18, 17, 20, 18, 15, 15, 19, 15, 18, 19, 17, 17, 19, 15, 20, 19, 16, 16, 15, 17, 19, 20, 15, 18, 18, 15, 17, 16, 15, 19, 17, 20, 19, 20, 19, 16, 17, 19, 19, 19, 16, 20, 16, 16, 18, 17, 18, 19, 16, 15, 18, 20, 16, 19, 15, 20, 16, 20, 19, 19, 15, 20, 20, 18, 20, 19, 20, 16, 19, 16, 17, 20, 16, 20, 16, 16, 19, 15, 20], 10, 100, 78
[18, 15, 18, 17, 18, 18, 18, 17, 20, 17, 16, 16, 19, 16, 16, 16, 16, 16, 15, 20, 20, 19, 20, 15, 15, 19, 17, 16, 20, 20, 16, 19, 19, 15, 15, 17, 18, 18, 17, 17, 16, 19, 16, 17, 16, 20, 19, 18, 18, 19, 18, 15, 16, 16, 15, 17, 16, 18, 17, 17, 17, 15, 19, 19, 16, 15, 17, 17, 17, 15, 15, 16, 16, 15, 20, 16, 18, 18, 18, 15, 17, 16, 20, 20, 18, 18, 19, 16, 20, 17, 19, 16, 17, 18, 18, 19, 19, 20, 16, 17], 10, 100, 79
[20, 15, 17, 17, 18, 20, 17, 16, 15, 18, 19, 18, 19, 17, 16, 18, 20, 16, 16, 20, 17, 17, 20, 15, 15, 16, 17, 19, 19, 15, 16, 15, 16, 20, 18, 16, 19, 16, 17, 17, 16, 15, 16, 16, 19, 15, 19, 16, 20, 17, 15, 16, 15, 19, 15, 17, 19, 19, 17, 16, 18, 17, 16, 16, 19, 18, 18, 16, 19, 20, 18, 18, 20, 19, 20, 20, 15, 16, 18, 17, 16, 15, 15, 20, 16, 20, 19, 20, 19, 19, 19, 15, 18, 19, 16, 18, 15, 15, 15, 15], 10, 100, 80
[19, 20, 19, 16, 20, 20, 16, 16, 16, 19, 19, 20, 19, 19, 19, 15, 16, 18, 16, 19, 16, 18, 17, 17, 19, 15, 18, 19, 17, 15, 20, 19, 17, 15, 16, 17, 20, 16, 20, 15, 17, 16, 17, 15, 15, 16, 18, 19, 17, 20, 15, 16, 15, 17, 15, 20, 17, 18, 18, 20, 19, 20, 19, 19, 17, 15, 18, 17, 15, 20, 17, 19, 20, 20, 18, 19, 18, 15, 15, 18, 20, 18, 16, 20, 19, 19, 17, 18, 19, 16, 15, 15, 19, 19, 16, 18, 16, 16, 16, 19], 10, 100, 81
[18, 17, 15, 16, 20, 15, 17, 19, 18, 19, 15, 20, 17, 15, 17, 19, 18, 19, 17, 19, 17, 18, 20, 18, 16, 17, 16, 15, 17, 17, 15, 20, 18, 18, 18, 20, 15, 17, 19, 17, 15, 20, 16, 20, 16, 16, 17, 16, 17, 18, 17, 18, 15, 17, 16, 16, 18, 18, 20, 19, 18, 17, 17, 20, 19, 20, 16, 15, 17, 16, 18, 18, 18, 16, 17, 16, 16, 20, 19, 16, 19, 18, 20, 19, 20, 18, 15, 17, 16, 15, 16, 18, 17, 18, 20, 18, 19, 16, 15, 15], 10, 100, 82
[17, 16, 15, 15, 20, 17, 17, 19, 19, 18, 17, 17, 19, 15, 16, 15, 17, 20, 16, 20, 16, 17, 19, 20, 17, 19, 20, 20, 19, 19, 18, 15, 15, 15, 20, 16, 15, 17, 17, 20, 16, 15, 17, 20, 18, 17, 17, 15, 15, 19, 18, 19, 18, 16, 18, 18, 17, 19, 15, 16, 16, 16, 16, 19, 17, 18, 16, 19, 17, 16, 17, 15, 18, 16, 20, 17, 16, 18, 16, 17, 18, 19, 19, 16, 18, 19, 15, 15, 19, 20, 16, 20, 16, 15, 19, 16, 20, 18, 18, 19], 10, 100, 83
[18, 18, 16, 18, 15, 18, 16, 16, 15, 18, 15, 16, 17, 16, 17, 16, 18, 18, 19, 18, 15, 15, 17, 19, 20, 19, 15, 15, 15, 19, 18, 15, 17, 16, 15, 18, 18, 18, 19, 17, 16, 19, 17, 16, 19, 19, 15, 20, 15, 15, 17, 18, 19, 18, 17, 20, 19, 18, 15, 20, 20, 17, 16, 20, 15, 16, 16, 15, 20, 18, 18, 20, 15, 16, 19, 17, 17, 18, 19, 20, 20, 18, 16, 16, 20, 18, 20, 17, 16, 20, 18, 18, 18, 15, 15, 15, 16, 17, 15, 16], 10, 100, 84
[19, 19, 17, 18, 15, 15, 17, 20, 16, 15, 18, 17, 18, 15, 17, 18, 15, 17, 17, 15, 17, 15, 16, 20, 15, 16, 19, 17, 16, 19, 15, 16, 19, 15, 16, 19, 18, 20, 17, 18, 16, 17, 20, 16, 16, 17, 19, 17, 15, 16, 16, 15, 17, 16, 17, 17, 15, 15, 18, 19, 18, 17, 19, 16, 16, 20, 20, 15, 19, 15, 18, 20, 15, 19, 16, 15, 19, 20, 19, 17, 17, 15, 15, 15, 17, 16, 20, 15, 18, 20, 18, 15, 20, 16, 20, 20, 17, 16, 19, 15], 10, 100, 85
[18, 16, 19, 17, 15, 17, 18, 17, 15, 15, 19, 18, 16, 15, 20, 17, 20, 18, 17, 16, 18, 15, 17, 19, 16, 17, 17, 16, 20, 15, 15, 18, 20, 15, 17, 19, 16, 16, 20, 16, 17, 18, 18, 20, 15, 19, 19, 19, 16, 18, 17, 19, 19, 16, 15, 16, 19, 20, 15, 20, 16, 20, 20, 19, 16, 20, 18, 20, 15, 18, 17, 18, 20, 20, 16, 19, 20, 17, 15, 15, 19, 15, 15, 16, 18, 19, 16, 19, 17, 16, 20, 18, 17, 16, 16, 17, 17, 15, 18, 17], 10, 100, 86
[15, 16, 16, 16, 16, 15, 17, 18, 16, 17, 16, 19, 16, 19, 18, 19, 15, 15, 15, 17, 18, 20, 16, 19, 20, 20, 19, 19, 15, 20, 18, 17, 19, 16, 19, 16, 15, 17, 17, 18, 15, 16, 17, 17, 17, 15, 19, 18, 20, 19, 18, 20, 20, 20, 19, 19, 18, 20, 17, 18, 17, 19, 16, 19, 16, 16, 17, 18, 19, 17, 18, 18, 17, 19, 17, 17, 16, 15, 17, 17, 15, 15, 19, 19, 16, 17, 18, 19, 17, 15, 19, 19, 15, 15, 15, 20, 19, 19, 20, 17], 10, 100, 87
[19, 15, 16, 16, 15, 16, 15, 18, 18, 18, 17, 16, 15, 15, 17, 15, 19, 16, 15, 15, 15, 15, 17, 20, 19, 19, 19, 17, 18, 18, 18, 15, 18, 20, 17, 15, 17, 17, 19, 17, 16, 15, 17, 17, 19, 19, 18, 19, 20, 15, 18, 20, 20, 19, 18, 15, 19, 20, 20, 15, 19, 15, 20, 15, 18, 18, 20, 19, 15, 17, 20, 19, 19, 16, 18, 16, 15, 20, 17, 20, 15, 19, 18, 19, 17, 20, 19, 16, 19, 18, 18, 15, 17, 20, 19, 19, 19, 18, 16, 19], 10, 100, 88
[18, 19, 19, 17, 16, 17, 16, 17, 18, 17, 20, 15, 15, 19, 15, 15, 15, 20, 20, 19, 17, 18, 19, 15, 16, 19, 20, 18, 20, 20, 19, 18, 19, 19, 17, 16, 19, 20, 15, 15, 17, 20, 20, 19, 20, 16, 15, 15, 16, 20, 19, 15, 18, 20, 17, 18, 16, 16, 20, 16, 18, 19, 15, 20, 19, 15, 15, 18, 19, 15, 20, 16, 17, 18, 19, 15, 19, 19, 15, 18, 19, 18, 19, 19, 19, 20, 20, 19, 20, 16, 20, 18, 16, 17, 18, 18, 17, 19, 16, 19], 10, 100, 89
